"Experiment_ID","Timestamp","Sensor_ID","X_ft","Y_ft","Z_ft","Temperature_F","Relative_Humidity_pct","Dew_Point_F","Dew_Point_Depression_F","Bin_ID"
"Experiment",2026-08-07 13:30:00,"S15",5,12.5,24,74.61,66.5,62.7172089528017,11.8927910471983,"B015"
"Experiment",2026-08-07 13:30:00,"S16",30,12.5,24,75.85,62.6,62.1759612103287,13.6740387896713,"B016"
"Experiment",2026-08-07 13:30:00,"S17",17.5,3,24,74.9,64.8,62.257094761781,12.642905238219,"B017"
"Experiment",2026-08-07 13:30:00,"S18",17.5,22,24,75.75,64.7,63.0189370197074,12.7310629802926,"B018"
"Experiment",2026-08-07 13:30:00,"S19",5,5,11,73.24,66.4,61.3716114830487,11.8683885169513,"B019"
"Experiment",2026-08-07 13:30:00,"S20",30,20,11,75.33,63.8,62.22312335931,13.10687664069,"B020"
"Experiment",2026-08-07 13:45:00,"S01",2.5,2.5,3,72.59,67.2,61.0912882309329,11.4987117690671,"B001"
"Experiment",2026-08-07 13:45:00,"S02",17.5,2.5,3,73.18,65,60.7131314478223,12.4668685521777,"B002"
"Experiment",2026-08-07 13:45:00,"S03",32.5,2.5,3,74.59,63.5,61.3896157892292,13.2003842107708,"B003"
"Experiment",2026-08-07 13:45:00,"S04",2.5,12.5,8,72.94,68.8,62.090859963027,10.849140036973,"B004"
"Experiment",2026-08-07 13:45:00,"S05",17.5,12.5,8,74.52,66,62.4172286232283,12.1027713767717,"B005"
"Experiment",2026-08-07 13:45:00,"S06",32.5,12.5,8,74.94,65.3,62.5132432272185,12.4267567727815,"B006"
"Experiment",2026-08-07 13:45:00,"S07",2.5,22.5,13,74.2,69,63.3770300748097,10.8229699251903,"B007"
"Experiment",2026-08-07 13:45:00,"S08",17.5,22.5,13,74.69,66.1,62.6217826493428,12.0682173506572,"B008"
"Experiment",2026-08-07 13:45:00,"S09",32.5,22.5,13,75.73,64.1,62.734941726581,12.995058273419,"B009"
"Experiment",2026-08-07 13:45:00,"S10",8.75,6.25,16,73.85,65.7,61.6516031641329,12.1983968358671,"B010"
"Experiment",2026-08-07 13:45:00,"S11",26.25,6.25,16,75.46,62.9,61.9432253649282,13.5167746350718,"B011"
"Experiment",2026-08-07 13:45:00,"S12",8.75,18.75,16,74.8,66,62.683282590908,12.116717409092,"B012"
"Experiment",2026-08-07 13:45:00,"S13",26.25,18.75,16,75.4,64.9,62.7749541220692,12.6250458779308,"B013"
"Experiment",2026-08-07 13:45:00,"S14",17.5,12.5,20,75.45,64.8,62.7785091410485,12.6714908589515,"B014"
"Experiment",2026-08-07 13:45:00,"S15",5,12.5,24,74.65,65.9,62.497684015021,12.152315984979,"B015"
"Experiment",2026-08-07 13:45:00,"S16",30,12.5,24,76.01,60.7,61.4538602593584,14.5561397406416,"B016"
"Experiment",2026-08-07 13:45:00,"S17",17.5,3,24,75.12,63.4,61.8462109540109,13.2737890459891,"B017"
"Experiment",2026-08-07 13:45:00,"S18",17.5,22,24,75.66,66.1,63.5435893389238,12.1164106610762,"B018"
"Experiment",2026-08-07 13:45:00,"S19",5,5,11,73.46,67.2,61.9199034794384,11.5400965205616,"B019"
"Experiment",2026-08-07 13:45:00,"S20",30,20,11,75.2,65.1,62.6727573234382,12.5272426765618,"B020"
"Experiment",2026-08-07 14:00:00,"S01",2.5,2.5,3,72.64,67.5,61.264726596553,11.375273403447,"B001"
"Experiment",2026-08-07 14:00:00,"S02",17.5,2.5,3,73.48,64.6,60.823565585416,12.656434414584,"B002"
"Experiment",2026-08-07 14:00:00,"S03",32.5,2.5,3,74.72,64.3,61.8669281285965,12.8530718714035,"B003"
"Experiment",2026-08-07 14:00:00,"S04",2.5,12.5,8,73.34,68.7,62.4316118388976,10.9083881611024,"B004"
"Experiment",2026-08-07 14:00:00,"S05",17.5,12.5,8,74.27,65.8,62.0936080301096,12.1763919698903,"B005"
"Experiment",2026-08-07 14:00:00,"S06",32.5,12.5,8,75,64.4,62.1762080507909,12.8237919492091,"B006"
"Experiment",2026-08-07 14:00:00,"S07",2.5,22.5,13,74.29,67.3,62.7526302371541,11.5373697628459,"B007"
"Experiment",2026-08-07 14:00:00,"S08",17.5,22.5,13,74.96,67.2,63.3483801252732,11.6116198747268,"B008"
"Experiment",2026-08-07 14:00:00,"S09",32.5,22.5,13,76.17,65.7,63.8547497365815,12.3152502634185,"B009"
"Experiment",2026-08-07 14:00:00,"S10",8.75,6.25,16,73.76,66.9,62.0787284715542,11.6812715284458,"B010"
"Experiment",2026-08-07 14:00:00,"S11",26.25,6.25,16,75.61,64.5,62.79818268054,12.81181731946,"B011"
"Experiment",2026-08-07 14:00:00,"S12",8.75,18.75,16,74.82,67.7,63.4263515405444,11.3936484594556,"B012"
"Experiment",2026-08-07 14:00:00,"S13",26.25,18.75,16,75.33,63.6,62.1340691373545,13.1959308626455,"B013"
"Experiment",2026-08-07 14:00:00,"S14",17.5,12.5,20,75.5,64.7,62.7819866351345,12.7180133648655,"B014"
"Experiment",2026-08-07 14:00:00,"S15",5,12.5,24,74.41,65.8,62.2265905181738,12.1834094818262,"B015"
"Experiment",2026-08-07 14:00:00,"S16",30,12.5,24,76.02,62.8,62.4269907877718,13.5930092122282,"B016"
"Experiment",2026-08-07 14:00:00,"S17",17.5,3,24,74.79,63.7,61.66774847512,13.12225152488,"B017"
"Experiment",2026-08-07 14:00:00,"S18",17.5,22,24,75.83,65.1,63.2703267840336,12.5596732159664,"B018"
"Experiment",2026-08-07 14:00:00,"S19",5,5,11,73.22,67.7,61.9012420947781,11.3187579052219,"B019"
"Experiment",2026-08-07 14:00:00,"S20",30,20,11,75.6,64.4,62.7445885344246,12.8554114655754,"B020"
