"Experiment_ID","Timestamp","X_ft","Y_ft","Z_ft","Predicted_Temperature_F","Predicted_Relative_Humidity_pct","Predicted_Dew_Point_F","Predicted_Dew_Point_Depression_F","Grid_Resolution_X_ft","Grid_Resolution_Y_ft","Grid_Resolution_Z_ft","IDW_Power"
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,24,10,64.1546287840894,86.3640784597299,59.8324544485467,4.32217433554269,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,24,10,64.6408735919001,84.9792703751096,59.8544224411015,4.78645115079857,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,24,10,64.9771591158467,84.0238724452294,59.8715569023421,5.1056022135046,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,24,10,65.1988134719998,83.3958566358551,59.8843637505647,5.31444972143515,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,24,10,65.3469143247251,82.9773526443899,59.893962041265,5.45295228346007,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,26,10,65.4054525928535,82.7355227133829,59.860159720537,5.54529287231649,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,2,26,10,65.2704847469657,83.0953574945239,59.8418734061994,5.42861134076633,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,4,26,10,65.058993418999,83.6640448638529,59.8165801275473,5.2424132914517,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,6,26,10,64.7099917899611,84.611118376605,59.7801026578909,4.92988913207012,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,8,26,10,64.1117888704725,86.2482012302529,59.7246090819044,4.38717978856806,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,10,26,10,63.1574937608332,88.8741101442884,59.6416771222413,3.51581663859195,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,12,26,10,62.4591014718816,90.7991143307354,59.5816296802891,2.87747179159249,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,14,26,10,63.1574937608332,88.8741101442884,59.6416771222413,3.51581663859195,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,26,10,64.1117888704725,86.2482012302529,59.7246090819044,4.38717978856806,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,26,10,64.7099917899611,84.611118376605,59.7801026578909,4.92988913207012,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,26,10,65.058993418999,83.6640448638529,59.8165801275473,5.2424132914517,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,26,10,65.2704847469657,83.0953574945239,59.8418734061994,5.42861134076633,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,26,10,65.4054525928535,82.7355227133829,59.860159720537,5.54529287231649,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,28,10,65.4926877386402,82.4073913685974,59.827438971306,5.66524876733417,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,2,28,10,65.3887633445303,82.6541546997816,59.8006939938139,5.58806935071641,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,4,28,10,65.2230077037334,83.0565683340574,59.7636036329633,5.45940407077009,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,6,28,10,64.9405192657324,83.7631185500082,59.711223771932,5.22929549380044,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,8,28,10,64.4274786035638,85.0988852198105,59.6389280317206,4.78855057184319,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,10,28,10,63.5297314617676,87.5458244704179,59.5544198079096,3.97531165385809,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,12,28,10,62.8106306242042,89.5645253379692,59.5080174949465,3.30261312925772,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,14,28,10,63.5297314617676,87.5458244704179,59.5544198079096,3.97531165385809,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,28,10,64.4274786035638,85.0988852198105,59.6389280317206,4.78855057184319,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,28,10,64.9405192657324,83.7631185500082,59.711223771932,5.22929549380044,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,28,10,65.2230077037334,83.0565683340574,59.7636036329633,5.45940407077009,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,28,10,65.3887633445303,82.6541546997816,59.8006939938139,5.58806935071641,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,28,10,65.4926877386402,82.4073913685974,59.827438971306,5.66524876733417,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,30,10,65.5982812873829,82.0296404758683,59.7982836554324,5.79999763195057,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,2,30,10,65.5387342179146,82.1258470121497,59.7645584814933,5.77417573642124,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,4,30,10,65.4501915080167,82.2713211854111,59.7178277557328,5.73236375228388,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,6,30,10,65.3213501190999,82.4798787140698,59.6520115835399,5.66933853556,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,8,30,10,65.163774924732,82.6975220417624,59.5616516609858,5.60212326374615,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,10,30,10,65.0775899454578,82.651149454871,59.4565833075559,5.62100663790188,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,12,30,10,65.1178340248499,82.3614034868037,59.3988836436888,5.71895038116108,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,14,30,10,65.0775899454578,82.651149454871,59.4565833075559,5.62100663790188,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,30,10,65.163774924732,82.6975220417624,59.5616516609858,5.60212326374615,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,30,10,65.3213501190999,82.4798787140698,59.6520115835399,5.66933853556,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,30,10,65.4501915080167,82.2713211854111,59.7178277557328,5.73236375228388,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,30,10,65.5387342179146,82.1258470121497,59.7645584814933,5.77417573642124,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,30,10,65.5982812873829,82.0296404758683,59.7982836554324,5.79999763195057,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,32,10,65.7070995153688,81.6535397293135,59.7749265941839,5.93217292118494,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,2,32,10,65.6923900071746,81.6040214213854,59.7369162271272,5.95547378004738,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,4,32,10,65.679992968951,81.5056164619999,59.6845862727754,5.9954066961756,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,6,32,10,65.691000100386,81.2699242933061,59.6102254996439,6.08077460074216,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,8,32,10,65.7994657575246,80.6360200655951,59.5018343209067,6.2976314366179,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,10,32,10,66.1464519109796,79.1624047441848,59.3539197251978,6.79253218578187,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,12,32,10,66.4778100021292,77.8809682947814,59.256639331884,7.22117067024517,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,14,32,10,66.1464519109796,79.1624047441848,59.3539197251978,6.79253218578187,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,32,10,65.7994657575246,80.6360200655951,59.5018343209067,6.2976314366179,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,32,10,65.691000100386,81.2699242933061,59.6102254996439,6.08077460074216,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,32,10,65.679992968951,81.5056164619999,59.6845862727754,5.9954066961756,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,32,10,65.6923900071746,81.6040214213854,59.7369162271272,5.95547378004738,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,32,10,65.7070995153688,81.6535397293135,59.7749265941839,5.93217292118494,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,34,10,65.8046860567618,81.3267083607855,59.7587796569678,6.04590639979401,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,2,34,10,65.8233233555533,81.1749836565201,59.7200101389432,6.10331321661008,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,4,34,10,65.8590750766367,80.9333344677102,59.6681975041751,6.1908775724616,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,6,34,10,65.9328477952864,80.5192764345016,59.5974302645735,6.33541753071289,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,8,34,10,66.0853107661664,79.7868517956659,59.5007043214883,6.58460644467812,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,10,34,10,66.3368259910587,78.6933612593163,59.3850063624736,6.9518196285851,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,12,34,10,66.5003842046482,78.0126681833831,59.3210179786364,7.1793662260118,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,14,34,10,66.3368259910587,78.6933612593163,59.3850063624736,6.9518196285851,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,34,10,66.0853107661664,79.7868517956659,59.5007043214883,6.58460644467812,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,34,10,65.9328477952864,80.5192764345016,59.5974302645735,6.33541753071289,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,34,10,65.8590750766367,80.9333344677102,59.6681975041751,6.1908775724616,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,34,10,65.8233233555533,81.1749836565201,59.7200101389432,6.10331321661008,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,34,10,65.8046860567618,81.3267083607855,59.7587796569678,6.04590639979401,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,0,12,65.931088066683,81.500035237504,60.0389515413366,5.89213652534644,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,2,0,12,65.9824630754167,81.3576516661227,60.0442972428145,5.93816583260226,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,4,0,12,66.0454344593052,81.1794623667961,60.0485735351417,5.99686092416357,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,6,0,12,66.1176397726017,80.971743337525,60.051376727803,6.06626304479872,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,8,0,12,66.1908776011653,80.7584522040316,60.0526109745295,6.13826662663582,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,10,0,12,66.2488491151193,80.588285693116,60.0527475715433,6.19610154357602,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,12,0,12,66.2714529430563,80.5216901193245,60.0526414935541,6.2188114495022,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,14,0,12,66.2488491151193,80.588285693116,60.0527475715433,6.19610154357602,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,0,12,66.1908776011653,80.7584522040316,60.0526109745295,6.13826662663582,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,0,12,66.1176397726017,80.971743337525,60.051376727803,6.06626304479872,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,0,12,66.0454344593052,81.1794623667961,60.0485735351417,5.99686092416357,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,0,12,65.9824630754167,81.3576516661227,60.0442972428145,5.93816583260226,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,0,12,65.931088066683,81.500035237504,60.0389515413366,5.89213652534644,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,2,12,65.909051937937,81.5710705359936,60.0420300588653,5.86702187907163,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,2,2,12,65.9641406165038,81.4202450992254,60.048672438035,5.91546817846879,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,4,2,12,66.0360818312884,81.2181818517306,60.054166246474,5.98191558481436,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,6,2,12,66.1252434044664,80.9625446764647,60.0577628616256,6.06748054284085,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,8,2,12,66.2245711289132,80.6732760567585,60.0590161144724,6.16555501444077,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,10,2,12,66.3113601101176,80.4179913654659,60.0585193483976,6.25284076172001,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,12,2,12,66.3476453736711,80.3107877017625,60.057996278454,6.28964909521705,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,14,2,12,66.3113601101176,80.4179913654659,60.0585193483976,6.25284076172001,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,2,12,66.2245711289132,80.6732760567585,60.0590161144724,6.16555501444077,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,2,12,66.1252434044664,80.9625446764647,60.0577628616256,6.06748054284085,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,2,12,66.0360818312884,81.2181818517306,60.054166246474,5.98191558481436,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,2,12,65.9641406165038,81.4202450992254,60.048672438035,5.91546817846879,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,2,12,65.909051937937,81.5710705359936,60.0420300588653,5.86702187907163,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,4,12,65.8726447550044,81.683943166698,60.0446876393113,5.82795711569308,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,2,4,12,65.9257459302817,81.542546844691,60.0531795008206,5.87256642946118,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,4,4,12,65.999385626314,81.3398941052427,60.060803721394,5.93858190491998,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,6,4,12,66.0978491389058,81.0615204780304,60.0664128870727,6.03143625183309,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,8,4,12,66.2193828264821,80.7103136542059,60.0687630935064,6.1506197329757,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,10,4,12,66.339969818771,80.3564879033623,60.0679106275918,6.27205919117923,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,12,4,12,66.3958882483742,80.1912301989013,60.0667933605861,6.32909488778804,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,14,4,12,66.339969818771,80.3564879033623,60.0679106275918,6.27205919117923,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,4,12,66.2193828264821,80.7103136542059,60.0687630935064,6.1506197329757,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,4,12,66.0978491389058,81.0615204780304,60.0664128870727,6.03143625183309,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,4,12,65.999385626314,81.3398941052427,60.060803721394,5.93858190491998,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,4,12,65.9257459302817,81.542546844691,60.0531795008206,5.87256642946118,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,4,12,65.8726447550044,81.683943166698,60.0446876393113,5.82795711569308,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,6,12,65.8211003949074,81.8397905749708,60.046316490783,5.77478390412446,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,2,6,12,65.8643074924605,81.7320819449204,60.0571921917345,5.80711530072608,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,4,6,12,65.9272033799106,81.5678832773507,60.0681769307508,5.85902644915981,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,6,6,12,66.0155897143818,81.3286989448451,60.0781728305488,5.93741688383307,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,8,6,12,66.1322842796671,81.0026393590616,60.0851838176476,6.04710046201948,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,10,6,12,66.2600123306554,80.6356366596066,60.0872934142123,6.17271891644316,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,12,6,12,66.3249815545549,80.4457790850552,60.0867277948324,6.2382537597225,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,14,6,12,66.2600123306554,80.6356366596066,60.0872934142123,6.17271891644316,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,6,12,66.1322842796671,81.0026393590616,60.0851838176476,6.04710046201948,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,6,12,66.0155897143818,81.3286989448451,60.0781728305488,5.93741688383307,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,6,12,65.9272033799106,81.5678832773507,60.0681769307508,5.85902644915981,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,6,12,65.8643074924605,81.7320819449204,60.0571921917345,5.80711530072608,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,6,12,65.8211003949074,81.8397905749708,60.046316490783,5.77478390412446,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,8,12,65.7569149860319,82.0295054475524,60.0459561183631,5.71095886766873,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,2,8,12,65.7826703082581,81.9777541725058,60.0593204546094,5.72334985364872,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,4,8,12,65.8221208524136,81.8907196800286,60.0744549947683,5.74766585764528,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,6,8,12,65.8776393483081,81.7628612170162,60.091390073562,5.78624927474606,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,8,8,12,65.9475952479284,81.5983916292175,60.1092537338518,5.83834151407654,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,10,8,12,66.0182679477707,81.4291897360674,60.1245161869145,5.89375176085618,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,12,8,12,66.0519483848178,81.346950195236,60.1307631275788,5.92118525723899,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,14,8,12,66.0182679477707,81.4291897360674,60.1245161869145,5.89375176085618,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,8,12,65.9475952479284,81.5983916292175,60.1092537338518,5.83834151407654,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,8,12,65.8776393483081,81.7628612170162,60.091390073562,5.78624927474606,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,8,12,65.8221208524136,81.8907196800286,60.0744549947683,5.74766585764528,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,8,12,65.7826703082581,81.9777541725058,60.0593204546094,5.72334985364872,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,8,12,65.7569149860319,82.0295054475524,60.0459561183631,5.71095886766873,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,10,12,65.6857013308824,82.2346038761195,60.0424764533487,5.64322487753372,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,2,10,12,65.6896220029308,82.2499450026742,60.0575767701297,5.63204523280111,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,4,10,12,65.699552601576,82.2555285041466,60.0759629610959,5.62358964048006,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,6,10,12,65.7141712026403,82.2605212028256,60.0992430920894,5.6149281105509,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,8,10,12,65.7270467317858,82.2906578231655,60.1293787607491,5.59766797103674,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,10,10,12,65.7282303251159,82.3705442086778,60.1638914284929,5.56433889662306,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,12,10,12,65.7233438456436,82.4309754654616,60.1823557033999,5.54098814224376,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,14,10,12,65.7282303251159,82.3705442086778,60.1638914284929,5.56433889662306,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,10,12,65.7270467317858,82.2906578231655,60.1293787607491,5.59766797103674,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,10,12,65.7141712026403,82.2605212028256,60.0992430920894,5.6149281105509,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,10,12,65.699552601576,82.2555285041466,60.0759629610959,5.62358964048006,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,10,12,65.6896220029308,82.2499450026742,60.0575767701297,5.63204523280111,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,10,12,65.6857013308824,82.2346038761195,60.0424764533487,5.64322487753372,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,12,12,65.6145228377342,82.4330690185323,60.035015130704,5.57950770703023,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,2,12,12,65.5958357596355,82.5146350083192,60.0503356538787,5.54550010575674,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,4,12,12,65.577127265628,82.6039361772467,60.0692144351861,5.50791283044189,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,6,12,12,65.5577941418007,82.708318802786,60.0934717497379,5.46432239206287,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,8,12,12,65.5361689964493,82.8408719576612,60.1255135628434,5.41065543360592,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,10,12,12,65.5130543307138,82.9961479043614,60.1629503668272,5.3501039638866,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,12,12,12,65.5010737601893,83.0805396006241,60.1831597885029,5.31791397168646,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,14,12,12,65.5130543307138,82.9961479043614,60.1629503668272,5.3501039638866,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,12,12,65.5361689964493,82.8408719576612,60.1255135628434,5.41065543360592,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,12,12,65.5577941418007,82.708318802786,60.0934717497379,5.46432239206287,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,12,12,65.577127265628,82.6039361772467,60.0692144351861,5.50791283044189,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,12,12,65.5958357596355,82.5146350083192,60.0503356538787,5.54550010575674,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,12,12,65.6145228377342,82.4330690185323,60.035015130704,5.57950770703023,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,14,12,65.55018414858,82.6050563188577,60.0233526560445,5.52683149253554,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,2,14,12,65.5100010573638,82.7469934387129,60.0373817925228,5.472619264841,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,4,14,12,65.4648118807205,82.9081943877277,60.053995741637,5.41081613908347,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,6,14,12,65.416315789668,83.0854332764131,60.0736635899451,5.34265219972294,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,8,14,12,65.3695157291355,83.2657457386067,60.0963722969514,5.27314343218414,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,10,14,12,65.3340802126161,83.4155251602436,60.1187629711529,5.21531724146317,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,12,14,12,65.3207791903226,83.4773579859998,60.1293474615828,5.1914317287398,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,14,14,12,65.3340802126161,83.4155251602436,60.1187629711529,5.21531724146317,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,14,12,65.3695157291355,83.2657457386067,60.0963722969514,5.27314343218414,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,14,12,65.416315789668,83.0854332764131,60.0736635899451,5.34265219972294,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,14,12,65.4648118807205,82.9081943877277,60.053995741637,5.41081613908347,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,14,12,65.5100010573638,82.7469934387129,60.0373817925228,5.472619264841,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,14,12,65.55018414858,82.6050563188577,60.0233526560445,5.52683149253554,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,16,12,65.4987451509674,82.7338033732623,60.0078219412366,5.4909232097308,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,2,16,12,65.4389246197241,82.9301993314549,60.0197525167582,5.41917210296588,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,4,16,12,65.3678366808374,83.1614972206791,60.0332228728556,5.33461380798183,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,6,16,12,65.2868308936634,83.4222263283661,60.0475272562169,5.23930363744652,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,8,16,12,65.2030515178506,83.6885000231902,60.0609915385142,5.14205997933639,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,10,16,12,65.1342621488288,83.9042721892771,60.0708940497274,5.06336809910135,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,12,16,12,65.1066110228742,83.9901890085868,60.074548085638,5.03206293723619,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,14,16,12,65.1342621488288,83.9042721892771,60.0708940497274,5.06336809910135,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,16,16,12,65.2030515178506,83.6885000231902,60.0609915385142,5.14205997933639,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,18,16,12,65.2868308936634,83.4222263283661,60.0475272562169,5.23930363744652,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,20,16,12,65.3678366808374,83.1614972206791,60.0332228728556,5.33461380798183,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,22,16,12,65.4389246197241,82.9301993314549,60.0197525167582,5.41917210296588,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,24,16,12,65.4987451509674,82.7338033732623,60.0078219412366,5.4909232097308,2,2,2,2
"Wifi_Test_July_22nd",2026-07-24 07:00:00,0,18,12,65.4658059669852,82.8033266186753,59.9888089890119,5.47699697797325,2,2,2,2
